id	text	HS	TR	AG
20224	Estoy FLIPANDO. Le estaba diciendo a este chico que mi padre pegaba e insultaba a mi madre, que tiene dos denuncias por violencia de género y órdenes de alejamiento y se puso a decirme que él jamás pensaría que la mujer tiene razón, que si eso me pasó a mí es porque soy árabe https://t.co/JERLbuZynK	1	0	0
20225	El acoso sexual empieza a destaparse en la industria musical: poderoso magnate acusado de violación por varias ... https://t.co/g8ZpzWEWeS	0	0	0
20226	Estoy haciendo el check-in a una muchacha de los Emiratos Árabes. Ella: ese tatuaje es árabe, ¿no?  Yo: sí 😨 (yo pensando pa dentro: por Dios y por Alá que el significado sea lo que yo quería 😰) Ella: es tal (una palabra rara en árabe) Yo: 🤨 Me la dice en inglés y yo: ¡Sí! 😅	0	0	0
20227	No puedo con lo que dice la canción de ‘que perra mi amiga’: y tú eres perra, ládrame 😂	1	1	1
20228	@FakuuFlores No todos tenemos tus mañas zorra	1	1	1
20229	@heavenskarIa Deja de provocarme maldita perra	1	1	1
20230	Joder Nagore cállate de una puta vez pesada de los cojones ay dios la odio por qué tan tonta diooos espero que no me denuncie y vaya a la cárcel por esto Nagore vete a llorar al Deluxe por tu nariz #myhyv	0	0	0
20231	Pregunta para la izquierda. Esta es para nota.  Si abrimos las fronteras indiscriminadamente y sin control, y un inmigrante agrede a una mujer, inmigrante también, con la que está en una relación sentimental, ¿cómo se le localiza para citarle a juicio después de la agresión?	1	0	0
20233	Que cuza antes la calle, una mujer inteligente o una tortuga vieja? Una tortuga vieja porque las mujeres inteligentes no existen ...	1	0	0
20234	Pero imbecil, no ves que no haces reir a nadie jala bolas, callete quedate como muerto escoria https://t.co/ZJNymjSwaq	0	0	0
20235	@Arthur_Zh69 CÓMO QUE TE FOLLAS A UNA PERRA Y OLVIDAS SU NOMBRE:0 Sí, bebé, me gusta mucho tu inglés, podrías enseñarme un poco	1	0	1
20236	@Relatofeminista @elsadurst la educación sexual también es aprender que las mujeres con polla existen y son víctimas de violacion... Violan los hombres no las pollas.	0	0	0
20237	Cómo supero Arabe.	0	0	0
20238	Temon Árabe 👏	0	0	0
20239	@suecos Estudiante Sueca Elin Ersson, Impide Deportación De Un Solicitante De Asilo Afgano https://t.co/USN5ldOwYW	0	0	0
20240	Mierda,mierda y solo mierda viene de África, único sitio para recoger, toda esa basura, musulmono africana. https://t.co/ZLdMfxbjzk	1	0	1
20242	Cállate puta, zorra, borracha, drogadictaaa.	1	1	1
20243	hola tengo el hc de que hinata es mitad irlandés, que tsukki es mitad franchute y yamaguchi mitad latino &gt;&gt;&gt; i'm in drugs	0	0	0
20244	@MartuPerez_ O el de los flacos cuando te vienen a decir de todo, o sea, si tu novia es una zorra problema de ustedes no mio...	1	0	1
20245	@valerynimala @ESPNmx @futpicante @Chivas Callate puta	1	1	1
20246	La falsa portada de la falsa revista dice Pop Singer. Puta, ¿no hubo imaginación ni para inventarse un nombre que rimara con Britney Spears? ¿Linsdsay Steers, Whitney Beers, Shitney Shits?	0	0	0
20247	Msdossary CAMPEÓN del Mundo de FIFA 2018. Stefano Pinna no pudo hacer nada ante el árabe. Resultado totalmente merecido. #FIFAeWorldCup	0	0	0
20248	¿Qué actor pudo ser un gran #Aquaman güero en el Universo Extendido de DC? Checa nuestro video y entérate de nuestras opciones 📺🎬🎞️:https://t.co/BkJqSPu3Bv https://t.co/bdHVF5wsgw	0	0	0
20249	@MaiiiiraIb 😱 noo callate perra que estoy buscando algo para poder dormir jajaj	1	1	1
20250	"Uno de los refugiados del Aquarius: ""Me obligaron a violar a menores y animales durante meses"" (Al final los más racistas y esclavistas son otros africanos. Por eso hay que solucionar el problema un situ. Si no las mafias ganan)  https://t.co/IQLcfBOY7m vía @elmundoes"	1	0	1
20251	Hay racismo cuando no creen que soy su hermana porque soy güera @unpentagono @medicenlore https://t.co/9iHeSpHOIi	1	0	0
20252	Si lo que esta sosa busca es provocar lo consigue. Es muy zorra. https://t.co/OrRBTkNkcb	1	1	1
20253	igual posta odio los pies capaz tenes pie feo y me jodes apoyandomelo en la cara y te pego un hachazo	0	0	0
20254	Más residentes en Emiratos Árabes aseguran luchar para llegar a fin de mes https://t.co/1eu5NrHz55	0	0	0
20256	@BreenDLP @ChumelTorres @Juandedios_P @KimberlyLoaiza_ Cállate Perra mal parida de Juan y kim no hables😠😡😡	1	1	1
20257	I liked a @YouTube video https://t.co/s4HGvbL6SV Francisco Tárrega - Capricho árabe	0	0	0
20258	Lo primero que hace Sanchez dar mas cobertura y mas medidas a la inmigración ilegal, enseñanza en árabe bajada del tiempopara nacionalizarse mirar a otro lado con los cada dia mas agresivos manteros etc.	1	1	0
20259	Los que asaltaron la valla de Ceuta con lanza-Llamas y con cal viva  ¿ También son victimas https://t.co/RQV4c6TkIQ	1	0	0
20260	―Confundes reina con zorra, pf. Cállate antes de que te arranque la peluca.	0	0	0
20261	@telecincoes @gusgonzalves Te mereces quedarte sin nada¡Tu crees que si a la mujer que yo quiero le llamaran puta yo no me iba a levantar....Y ADEMAS QUE MAS DA ,SU TRABAJO ,VAMOS A VER,ERES UN COBARDE Y UNA MIERDA DE TIO,Que decepcion...mas vale quedarte	0	0	0
20262	es una puta gilipollez alarmarse asi, enserio que hay de malo? no esta desnuda no tiene nada que enseñar, por que tanto revuelo? Para eso puedes poner ropa a tu pj si tanto te molesta verle 'desnudo' un poquito de logica	0	0	0
20263	Que lindo es poder escuchar música árabe con alguien que también le gusta	0	0	0
20264	@bichoscristo Ya ni me hables de esa escoria, aunque no todos son malos.	0	0	0
20266	@drawman675 @Otrafachamas1 @ForretsGump Tu no te mereces q yo me esfuerce en poner ni una #puta coma para q te ahogues al leer #bastardo	0	0	0
20267	@ronuevo @FCBarcelona_es Bobo hijo de perra, usted cree que va a enseñarle a Messi o llega a aprender del más grande?	0	0	0
20268	@asukasexual comemela tu a mi mamon XDDDD	0	0	0
20269	La mina también bastante puta. Onda, la que esta de novia es ella no el 🙆🙆 https://t.co/cBYGWb6nty	1	1	1
20270	Me voy de viaje con unos tíos de mi papá y solo hablan en árabe😴😴😴😴😴😴	0	0	0
20271	Hola soy TraedRuffles tu novia es una puta me acabo de pasar el Tekken con Casemiro reídme las gracias por favor	1	1	1
20272	Desbloqueme, dale zorrita. Sabes por qué te cagué a palo? Por puta, te merecías la cagada a palo' Lo que uno tiene que escuchar en la calle	1	1	1
20273	@PedroArtZGFX @Smoshigames1999 Tu eres mio puta y te callas cabron	0	0	0
20274	Me gusta machin mi pelo largo y güero ☺️💕	0	0	0
20275	*tells my grandma me and Daniel are fighting “ayyyyy pobrecito mi hijo, tú eres la perra desgraciada” https://t.co/7cDzbuouGO	1	1	1
20276	@_brisayanet te lo mereces x no bailar conmigo ayer pedazo fe puta	1	1	1
20277	@ChrisPortvgal No! puedes con ese papel para ser SANTANA se requiere ser una PERRA!! desde nacimiento y tu eres demasiado Quinn Fabray es decir mosquita muerta. 😘 https://t.co/n7fjVtswRZ	1	1	1
20278	@tamaraasavio jajajajajaj soy imbecil tremeno acoso a tu tuiti pobre ajajajjaa yo + <3	0	0	0
20279	Sigue la peligrosisima tendencia integrista y anti arabe de Netanyahu con el silencio complice de la mayoria israeli y USA: Miles protestaron contra el Estado judío | Multitudinaria manifestación en Israel en contra del decreto de Netanyahu https://t.co/WXm0lpLZo7 vía @Pagina12	0	0	0
20280	Ese buey feliz en su país gabacho 😂😂😂 otro Anaya que desde el extranjero quieren gobernar https://t.co/GQ7HmNdmXa	0	0	0
20281	REFUGIADOS SI, INMIGRANTES LOS NECESARIOS Y LOS QUE REALMENTE PODAMOS ATENDER, pienso que España sólo debería acoger y de una forma ordenada a inmigrantes latinoamericanos de habla española, cristianos, que... https://t.co/mo1PM2oR2l	1	0	0
20282	@Raviolsquad callate se me ve perfecta perra	1	1	1
20283	@SamuBoldrini @CRFCaetano @Atilafla @CONMEBOL Callate, hijo da puta	0	0	0
20284	"Retweeted La Silla Rota (@lasillarota):  ""Atendía sexualmente a 30 hombres al día, entre ellos policías y militares"" Esta es la #Historia de ""La Güera"" #Video https://t.co/fvfQhtS0er"	0	0	0
20285	@SrtoAdriGH abusaba de él, es una zorra merecía morir.	1	1	1
20286	¿Quién les enseñará a los hijos fe puta a ser hijos de puta?	0	0	0
20287	Os habéis dado cuenta de que podríais pintarle una polla en la cara a un vampiro dormido y se pasaría meses con ella?	0	0	0
20289	Tengo muy claro q el Perú es un país benevolente y apacible. Sabemos q aceptamos y de buena gana ayudar. Sabemos solidarizarnos. También tengo claro, q somos un país en pañales, q no estamos preparados para recibir a más inmigrantes q huyen sin sustento por haber votado mal.	0	0	0
20290	Campo de Refugiados en ESPAÑA 🇪🇸 Q gobierno tendrá Los Santos Cohones de poner fin SÍ o SÍ a este despropósito? #campoderefugiados #españa https://t.co/ejGcKANZrz	1	0	1
20291	Juez reafirma orden a Trump de reactivar el programa DACA para jóvenes indocumentados. #AgendaPública https://t.co/YIvr3P9jMq https://t.co/xKCrNdyxgh	0	0	0
20292	Todos los pueblos! TODOS!! Tienen Dcho a la LIBREDETERMINACIÓN ! Que a estas alturas, tenga que aguantar a un Chileno indocumentado que,  viniendo de donde viene, pretende negarme mi legítimo Dcho a la LIBREDETERMINACIÓN, es el ACABOSE! El colonialismo de proximidad tb se acaba	1	1	1
20293	ALLANARON la oficina de Thomas (ex de EBY) en la propia Central! A nuestra CGR, nunca dejaron entrar porque es bilateral. #YacyretaSeEntregó sin ver papeles y ahora se destapó escándalo de corrupción. Van a seguir igual con este FATO FEROZ @Horacio_Cartes y @MaritoAbdo ?	0	0	0
20294	feliz cumpleaños franchute moracrema 💋💋💏❤️❤️❤️❤️❤️ @thesinnner1	0	0	0
20295	@Victor_EstradaG señor presidente me robaron los tapones de mi auto. A las afueras de suburbano de lechería.  Llegué entre 9:30 pm y había combis y el indocumentado de labios prominentes. El cual ya he visto como roba autopartes y las patrullas no hacen nada. Hoy me tocó a mí	1	1	0
20296	@izargorri93 @A3Noticias Tú lo lo único que te mereces es lo que comes, puta bafofia, a parte igual también dos ostias, a ver si espabilas.	0	0	0
20297	Un Guardia Civil asumirá el mando único de la inmigración https://t.co/M1BLupdV38	0	0	0
20298	@moillorens Como escuece perro. Vete a chuparla a Artur Más o a tu Puta madre ya y callate.	0	0	0
20299	Cuando Albiol deje la política le pueden contratar como director de Okdiario porque lo de inventarse cosas y difamar se le da de puta madre.	0	0	0
20300	Odiame pero al mirarte a un espejo recuerda: yo soy agil y atractivo, tú eres una puta cerda Y es que tienes tanta tonteria y tienes tanta maldad, que en algun sitio de tu cuerpo se tiene que acumular	1	1	1
20301	#AñoNuevoEnCombate zorra callateeedd 😡😡😡😡😡👿👿👿👿👿👿👿😛😛😛😛😛😺😺😺😺😺😺	1	1	1
20304	@bebesymas Pelotuda deberiar juzgarte x abandononde persona. Hija de puta no mereces tener hijos. Ojala sigas siendo una gorda pedorra	1	1	1
20306	El güero de fiesta jajaja el problema no fue animarlo sino después calmarlo #funweekend https://t.co/zd7qF3C1lh	0	0	0
20308	ESTOY ENAMORADA DE COMO SUENA LA VOZ DE CAMILA EN CROWN, ESTA MUJER ES ARTE LA PUTA MADRE	0	0	0
20309	arabe es un re temon papichamp y ecko la rompen, yo les retumbo las nalgas a lo twerk loco los amo	0	0	0
20310	DEJA DE TUITEAR HIJA DE PUTA ESCUCHA LOS ARGUMENTOS QUE LUEGO TE VAS A QUEDAR CALLADA FUJIMIERDA DEL CARAJO https://t.co/np9RAv5auI	1	1	1
20311	"los videos no acreditan mucho, pero lo que no me convence es el dato del acosador con acento ""peruano"". Me parece xenofobo y racista. A que aporta a la causa ese dato sino a estigmatizar a los inmigrantes https://t.co/SQFLXP1Kg8"	0	0	0
20312	@SoyDas117 @LuckasDroiidYT1 @BrandonGaming6 @LlinxaYT Y tu eres mi esposa ve a la cocina zorra >:v	1	1	1
20313	me puse un vestido con escote y mi mama dizque preciso hoy le da por vestirse como zorra jajsjajs tan linda ella, como siempre	1	1	1
20314	"La ""marcha negra"" acelera el paso: más de 40.000 subsaharianos esperan en Marruecos para entrar ilegalmente en España https://t.co/0MHGJNwJoz  ¡¡ Okupa Monclovita,...¿Ya tienes pensado donde cobijar a toda esta gente...?Prepara barracas en Moncloa, creo que hay terreno...!!"	1	0	0
20316	ajsjsjdks mi mamá me vino a enseñar su delineador y yo que perra que perra que perra mi amiga y se ENOJÓ wtf gabriela es buen plan	1	1	1
20317	"Solo los putos chairos ignorantes y los sudacas resentidos pueden idolatrar a un personaje tan deleznable.  ""Ez el inperio yanki kiere el petrolio de Venezuela"""	1	0	1
20318	Mi hermana está escuchando la puta BSO de Guardianes de la Galaxia, cuando vence Star Lord a Ronan. LA ESTOY ENSEÑANDO BIEN.	0	0	0
20319	Por violación y Acoso sexual https://t.co/TSRoNVRY22	0	0	0
20320	@vmoulian @baradit Puta el weon hincha pelotas... Criticas a @baradit por su programa, pero tu eres panelista en Primer Plano... EN PRIMER PLANO PO WEEEOON!!!... Chanta!	0	0	0
20321	@pilarbertolo @el_pais Porque no tiene la menor empatía con víctimas de acoso ni de violación y porque defiende un derecho autoinventado del hombre de hacer con las mujeres lo que les dé la gana.	0	0	0
20322	Te amamos pinche güero de mierda! https://t.co/K3ad6e5Bhv	1	1	1
20323	¿Cómo? ¿llorándole? ¿intentando hacerle un chantaje emocional? ¡soy tu hermano mayor así que cállate la puta boca y obedece! -ups, se le escapó- https://t.co/hClZKow755	0	0	0
20324	Mami puso una emisora con canción árabe y siento que en cualquier momento vamos a explotar.💣	1	0	1
20325	@JuanitoSay Pero cállate hijo de puta debe de paliar más que vos el	0	0	0
20326	-Le he comprado un collar a mi esposa. +Coño, pues yo todavía la tengo suelta.	1	0	0
20327	Las #niñas #niños y #adolescentes pueden ser #refugiados. Las cifras de @unhcr muestran la enorme vulnerabilidad de NNA al desplazamiento forzado https://t.co/MpyWfweTt4	0	0	0
20328	Acá es como que vas al club a tomar algo y si o si tenes que cruzar a sudaca para qué tal está 🤷🏻‍♀️	0	0	0
20329	arabe es un temaiken amigos no veo la hora de q lo pasen en blv	0	0	0
20330	@diegovftbau REENCUENTRO LA PUTA MADRE, DISFRUTALO MUCHO, LO RE MERECES AMIGA	0	0	0
20331	Os acordais de cuando decian los del lacito que preferian inmigrantes subsaharianos antes que españoles? Pues ala deseo concedido... Ya teneis barcelona plagada de manteros	1	0	1
20332	@pavoacuerda Aqui son acosadores porque les mandan un dm... las haría hablar con una victima de acoso o violación a estas infradotadas para que dejen de hablar estupideces. Asco me dan como mujer.	0	0	0
20333	@PabloTinoco Cállate perra y ven a calentarme que hace frío. PD. Te extraño.	1	1	1
20334	Esto es lo que la ONU/UNION EUROPEA/VATICANO/COMUNISTAS/SOCIALISTAS/PROGRES/NWO llevan de Africa a Europa...👇👇👇 Un inmigrante nigeriano mata y descuartiza a una joven italiana de 18 años. https://t.co/EaxYjwSsLt	1	1	0
20335	l #InformateEnHolaChile LOS RESEPONSABLES DEL INGRESO AL PAIS DE TANTOS INMIGRANTES DEBEN HACERSE CARGO DEL LOS PROBLEMAS DE SALUD DE ELLOS PORQUE ACTUALMENTE HAN VENIDO A AUMENTAR EL GRAVE PROBLEMA DE ATENCION MEDICA DE  CHILENOS ,OCUPANDO LAS POCAS HORAS DE ATENCION Y RECURSOS	1	0	0
20336	Cuando un hombre mata a una mujer es un hijo de puta pero cuando una mujer mata a un hombre le tiran alagos solo por ser mujer y tener un buen cuerpo	0	0	0
20338	@VicenteFoxQue Ahora si que parafraseando, ya callate maldito animal, pendejo, viejo hijo de puta, arrastrado, viejo pedorro, mequetrefe, gorrino, cagada, víbora prieta, tepocata, y de nueva cuenta, TU CHINGADA MADRE ESCORIA, SE TE VA A QUITAR LA PENSIÓN,	0	0	0
20339	@hydrasitoo Mira hydrox de los cojones se me está inflando la puta panocha ya cállate un puto mes cabezabunque	0	0	0
20342	Cuantos operarios hacen falta para limpiar una cocina? Ninguno, eso es cosa de mujeres. #CállateYfriega	1	0	0
20343	@CandeCent Ute tranquila mí amiga me oio? Si querés que no te joda la vida te quedas callada perra hijaeputa y pásame el abon candesita! Cuale son tus cosquillas nene	1	1	1
20344	Estos imbéciles HDLGP de Alianza País no trabajan y no dejan trabajar, son una maldita escoria!! https://t.co/S8lEiu5ytm	0	0	0
20345	#españaesuna #stopUE #stopLGTB Los inmigrantes en hostales, a pensión completa, y los españoles durmiendo en el coche https://t.co/rMtZA7ods9	1	0	0
20346	Una vez un arabe me pidió matrimonio en Canadá JAJAJAJAJA 100% real 0% fake	0	0	0
20347	@DIOSAYT @unaineira_04 @A_S_B_L_A_C_K Cállate perra	1	1	1
20348	@CRDecoracion si a mi me dicen mardita hubiese dicho 'yo si mi amor' como una real perra pero tu eres nula así que te prestare mi tarjeta para que te compres una personalidad	1	1	0
